Chr,Start,End,Protein
10,594301,594323,Fkh1
10,595130,595152,Fkh1
10,595164,595183,Fkh1
10,595538,595560,Fkh1
10,595558,595580,Fkh1
10,595571,595593,Fkh1
10,596780,596802,Fkh1
10,596872,596894,Fkh1
10,598548,598567,Fkh1
10,601075,601097,Fkh1
10,603407,603426,Fkh1
10,603418,603440,Fkh1
10,605564,605586,Fkh1
10,606003,606022,Fkh1
10,606799,606818,Fkh1
10,607318,607337,Fkh1
10,608482,608504,Fkh1
10,609354,609376,Fkh1
10,609590,609609,Fkh1
10,610869,610888,Fkh1
10,612034,612056,Fkh1
10,613156,613175,Fkh1
10,613843,613862,Fkh1
10,614938,614957,Fkh1
10,617366,617388,Fkh1
10,618696,618715,Fkh1
10,626597,626619,Fkh1
10,627322,627344,Fkh1
10,633713,633735,Fkh1
10,634024,634043,Fkh1
10,636060,636079,Fkh1
10,636126,636145,Fkh1
10,637333,637352,Fkh1
10,637911,637933,Fkh1
10,638616,638638,Fkh1
10,640237,640259,Fkh1
10,640439,640461,Fkh1
10,643896,643915,Fkh1
10,644851,644873,Fkh1
10,649373,649392,Fkh1
10,652414,652433,Fkh1
10,654536,654555,Fkh1
10,659030,659049,Fkh1
10,661052,661074,Fkh1
10,661772,661794,Fkh1
10,662896,662915,Fkh1
10,663886,663908,Fkh1
10,673904,673923,Fkh1
10,676835,676857,Fkh1
10,677365,677384,Fkh1
10,679908,679930,Fkh1
10,684086,684105,Fkh1
10,684725,684747,Fkh1
10,684783,684802,Fkh1
10,686340,686362,Fkh1
10,691381,691400,Fkh1
10,694017,694039,Fkh1
10,695791,695810,Fkh1
10,698938,698960,Fkh1
10,699847,699869,Fkh1
10,702949,702971,Fkh1
10,703763,703782,Fkh1
10,705520,705539,Fkh1
10,721127,721149,Fkh1
10,725085,725104,Fkh1
10,728390,728412,Fkh1
10,728519,728538,Fkh1
10,730494,730513,Fkh1
10,732089,732111,Fkh1
10,732153,732172,Fkh1
10,733370,733392,Fkh1
10,737470,737489,Fkh1
10,738469,738491,Fkh1
10,743868,743890,Fkh1
10,744565,744587,Fkh1
11,4458,4477,Fkh1
11,8615,8634,Fkh1
11,8684,8703,Fkh1
11,9169,9188,Fkh1
11,13619,13641,Fkh1
11,15850,15872,Fkh1
11,16095,16114,Fkh1
11,17501,17523,Fkh1
11,17900,17922,Fkh1
11,18269,18288,Fkh1
11,27079,27098,Fkh1
11,30598,30617,Fkh1
11,33709,33728,Fkh1
11,33913,33935,Fkh1
11,38606,38628,Fkh1
11,38689,38711,Fkh1
11,40529,40551,Fkh1
11,40951,40970,Fkh1
11,43080,43099,Fkh1
11,44231,44253,Fkh1
11,48146,48168,Fkh1
11,50390,50409,Fkh1
11,52611,52633,Fkh1
11,53171,53193,Fkh1
11,54591,54613,Fkh1
11,54790,54809,Fkh1
11,55186,55205,Fkh1
11,58714,58736,Fkh1
11,60688,60710,Fkh1
11,61467,61486,Fkh1
11,66042,66061,Fkh1
11,68434,68453,Fkh1
11,71303,71325,Fkh1
11,71597,71619,Fkh1
11,73315,73337,Fkh1
11,76110,76132,Fkh1
11,79984,80006,Fkh1
11,88661,88683,Fkh1
11,88881,88903,Fkh1
11,89324,89346,Fkh1
11,90255,90277,Fkh1
11,91534,91556,Fkh1
11,92705,92727,Fkh1
11,94966,94988,Fkh1
11,99318,99337,Fkh1
11,101587,101609,Fkh1
11,101752,101771,Fkh1
11,103903,103925,Fkh1
11,108360,108382,Fkh1
11,108590,108609,Fkh1
11,111901,111923,Fkh1
11,113810,113832,Fkh1
11,113944,113963,Fkh1
11,115752,115774,Fkh1
11,121599,121618,Fkh1
11,122762,122784,Fkh1
11,124995,125014,Fkh1
11,125414,125433,Fkh1
11,128211,128233,Fkh1
11,131555,131574,Fkh1
11,137938,137960,Fkh1
11,139822,139844,Fkh1
11,141582,141601,Fkh1
11,148768,148787,Fkh1
11,155268,155287,Fkh1
11,155281,155303,Fkh1
11,155376,155395,Fkh1
11,164278,164297,Fkh1
11,164396,164418,Fkh1
11,167211,167230,Fkh1
11,168046,168068,Fkh1
11,168297,168319,Fkh1
11,171820,171842,Fkh1
11,172333,172355,Fkh1
11,173143,173162,Fkh1
11,176940,176962,Fkh1
11,178624,178643,Fkh1
11,179985,180004,Fkh1
11,182874,182893,Fkh1
11,184191,184213,Fkh1
11,184300,184322,Fkh1
11,184919,184941,Fkh1
11,191520,191542,Fkh1
11,191966,191988,Fkh1
11,195656,195678,Fkh1
11,197541,197563,Fkh1
11,199610,199632,Fkh1
11,203148,203167,Fkh1
11,206421,206443,Fkh1
11,210798,210820,Fkh1
11,212631,212650,Fkh1
11,213691,213710,Fkh1
11,218315,218337,Fkh1
11,218476,218495,Fkh1
11,218698,218720,Fkh1
11,218760,218782,Fkh1
11,222861,222883,Fkh1
11,224491,224513,Fkh1
11,225177,225199,Fkh1
11,226450,226472,Fkh1
11,226886,226908,Fkh1
11,227411,227433,Fkh1
11,228876,228895,Fkh1
11,232201,232223,Fkh1
11,233414,233436,Fkh1
11,235655,235677,Fkh1
11,238331,238350,Fkh1
11,239642,239664,Fkh1
11,241849,241871,Fkh1
11,241944,241966,Fkh1
11,241996,242018,Fkh1
11,242604,242623,Fkh1
11,243327,243346,Fkh1
11,257873,257892,Fkh1
11,258721,258740,Fkh1
11,265182,265204,Fkh1
11,267271,267290,Fkh1
11,273312,273331,Fkh1
11,276353,276372,Fkh1
11,277047,277066,Fkh1
11,279793,279815,Fkh1
11,283712,283734,Fkh1
11,284366,284385,Fkh1
11,287601,287620,Fkh1
11,288883,288905,Fkh1
11,290106,290128,Fkh1
11,292904,292926,Fkh1
11,293256,293278,Fkh1
11,296526,296548,Fkh1
11,296562,296584,Fkh1
11,296768,296790,Fkh1
11,296940,296959,Fkh1
11,297699,297721,Fkh1
11,301470,301492,Fkh1
11,305973,305995,Fkh1
11,307205,307224,Fkh1
11,309012,309034,Fkh1
11,311130,311152,Fkh1
11,311340,311362,Fkh1
11,311482,311504,Fkh1
11,311799,311821,Fkh1
11,319763,319782,Fkh1
11,323755,323777,Fkh1
11,327963,327982,Fkh1
11,328245,328264,Fkh1
11,329800,329819,Fkh1
11,330554,330573,Fkh1
11,331834,331853,Fkh1
11,333408,333430,Fkh1
11,333725,333744,Fkh1
11,335172,335194,Fkh1
11,336974,336996,Fkh1
11,337119,337141,Fkh1
11,337268,337290,Fkh1
11,337283,337305,Fkh1
11,337310,337332,Fkh1
11,337520,337542,Fkh1
11,337592,337614,Fkh1
11,338030,338052,Fkh1
11,339301,339323,Fkh1
11,339737,339759,Fkh1
11,340645,340667,Fkh1
11,342057,342079,Fkh1
11,344171,344193,Fkh1
11,344174,344196,Fkh1
11,345327,345349,Fkh1
11,345693,345712,Fkh1
11,346744,346763,Fkh1
11,346892,346911,Fkh1
11,350496,350518,Fkh1
11,353571,353593,Fkh1
11,356999,357021,Fkh1
11,358400,358422,Fkh1
11,358652,358671,Fkh1
11,360439,360461,Fkh1
11,361594,361616,Fkh1
11,362911,362933,Fkh1
11,363097,363119,Fkh1
11,363968,363990,Fkh1
11,364768,364787,Fkh1
11,366753,366775,Fkh1
11,369657,369679,Fkh1
11,369898,369920,Fkh1
11,369933,369955,Fkh1
11,373612,373634,Fkh1
11,375639,375661,Fkh1
11,376937,376959,Fkh1
11,380115,380137,Fkh1
11,381286,381308,Fkh1
11,381519,381541,Fkh1
11,381522,381544,Fkh1
11,381525,381547,Fkh1
11,381591,381613,Fkh1
11,381913,381935,Fkh1
11,382315,382337,Fkh1
11,391152,391174,Fkh1
11,393239,393258,Fkh1
11,394804,394826,Fkh1
11,395067,395089,Fkh1
11,401328,401347,Fkh1
11,402090,402112,Fkh1
11,405932,405954,Fkh1
11,414917,414939,Fkh1
11,417189,417208,Fkh1
11,417913,417935,Fkh1
11,419216,419238,Fkh1
11,420783,420802,Fkh1
11,421269,421288,Fkh1
11,427608,427630,Fkh1
11,428188,428210,Fkh1
11,431957,431979,Fkh1
11,434253,434275,Fkh1
11,435144,435166,Fkh1
11,436141,436163,Fkh1
11,437010,437029,Fkh1
11,438341,438360,Fkh1
11,439749,439768,Fkh1
11,441608,441630,Fkh1
11,444642,444661,Fkh1
11,444982,445001,Fkh1
11,445216,445238,Fkh1
11,446934,446956,Fkh1
11,448095,448114,Fkh1
11,449634,449656,Fkh1
11,451656,451675,Fkh1
11,451947,451966,Fkh1
11,452095,452117,Fkh1
11,457008,457030,Fkh1
11,457427,457446,Fkh1
11,457435,457454,Fkh1
11,457519,457541,Fkh1
11,457521,457540,Fkh1
11,460112,460134,Fkh1
11,460360,460382,Fkh1
11,460452,460471,Fkh1
11,461375,461394,Fkh1
11,465765,465787,Fkh1
11,467084,467106,Fkh1
11,468290,468309,Fkh1
11,470729,470751,Fkh1
11,473110,473132,Fkh1
11,473113,473135,Fkh1
11,478140,478162,Fkh1
11,478752,478774,Fkh1
11,479942,479961,Fkh1
11,482373,482392,Fkh1
11,486408,486430,Fkh1
11,487029,487048,Fkh1
11,487433,487452,Fkh1
11,489374,489393,Fkh1
11,494145,494167,Fkh1
11,505568,505590,Fkh1
11,505794,505813,Fkh1
11,506395,506414,Fkh1
11,512039,512061,Fkh1
11,514980,515002,Fkh1
11,514985,515007,Fkh1
11,515468,515490,Fkh1
11,518358,518380,Fkh1
11,523639,523661,Fkh1
11,524146,524168,Fkh1
11,524404,524426,Fkh1
11,527173,527192,Fkh1
11,529569,529591,Fkh1
11,531190,531209,Fkh1
11,539794,539813,Fkh1
11,542008,542030,Fkh1
11,544615,544637,Fkh1
11,544669,544688,Fkh1
11,546850,546872,Fkh1
11,548020,548039,Fkh1
11,550385,550404,Fkh1
11,551198,551217,Fkh1
11,551768,551787,Fkh1
11,557002,557021,Fkh1
11,558400,558422,Fkh1
11,560648,560670,Fkh1
11,560861,560880,Fkh1
11,564452,564474,Fkh1
11,565464,565486,Fkh1
11,569644,569663,Fkh1
11,577001,577023,Fkh1
11,578446,578468,Fkh1
11,580896,580918,Fkh1
11,580902,580924,Fkh1
11,583661,583683,Fkh1
11,584016,584035,Fkh1
11,585778,585797,Fkh1
11,586438,586460,Fkh1
11,586948,586970,Fkh1
11,586970,586992,Fkh1
11,588578,588600,Fkh1
11,589782,589804,Fkh1
11,591923,591942,Fkh1
11,592110,592129,Fkh1
11,593746,593765,Fkh1
11,598005,598024,Fkh1
11,598557,598579,Fkh1
11,599830,599852,Fkh1
11,603504,603526,Fkh1
11,605036,605058,Fkh1
11,609773,609795,Fkh1
11,611272,611294,Fkh1
11,612591,612610,Fkh1
11,613024,613043,Fkh1
11,614467,614489,Fkh1
11,614638,614657,Fkh1
11,615185,615207,Fkh1
11,615191,615213,Fkh1
11,616127,616149,Fkh1
11,617093,617115,Fkh1
11,619565,619587,Fkh1
11,624811,624833,Fkh1
11,629920,629942,Fkh1
11,633210,633232,Fkh1
11,634192,634214,Fkh1
11,635762,635781,Fkh1
11,638798,638817,Fkh1
11,642134,642153,Fkh1
11,645950,645972,Fkh1
11,646534,646556,Fkh1
11,649933,649952,Fkh1
11,651970,651992,Fkh1
11,653515,653537,Fkh1
11,655741,655760,Fkh1
11,655957,655979,Fkh1
11,655958,655977,Fkh1
11,658372,658394,Fkh1
11,659150,659172,Fkh1
11,660853,660872,Fkh1
11,663261,663283,Fkh1
11,663328,663350,Fkh1
11,664536,664558,Fkh1
12,282,301,Fkh1
12,4875,4894,Fkh1
12,5919,5938,Fkh1
12,10410,10429,Fkh1
12,17729,17751,Fkh1
12,18967,18989,Fkh1
12,21360,21382,Fkh1
12,24798,24820,Fkh1
12,27447,27469,Fkh1
12,29101,29120,Fkh1
12,31709,31731,Fkh1
12,35365,35387,Fkh1
12,37800,37822,Fkh1
12,38819,38841,Fkh1
12,44695,44717,Fkh1
12,44743,44765,Fkh1
12,45261,45280,Fkh1
12,45709,45728,Fkh1
12,46209,46231,Fkh1
12,46426,46445,Fkh1
12,47636,47658,Fkh1
12,50116,50138,Fkh1
12,52976,52995,Fkh1
12,57958,57980,Fkh1
12,60450,60472,Fkh1
12,60602,60624,Fkh1
12,60683,60702,Fkh1
12,62524,62543,Fkh1
12,64954,64976,Fkh1
12,67667,67689,Fkh1
12,70547,70569,Fkh1
12,71421,71443,Fkh1
12,74449,74471,Fkh1
12,74819,74841,Fkh1
12,76853,76872,Fkh1
12,76897,76919,Fkh1
12,80336,80358,Fkh1
12,81143,81165,Fkh1
12,81535,81557,Fkh1
12,83284,83306,Fkh1
12,85720,85742,Fkh1
12,86558,86580,Fkh1
12,87400,87419,Fkh1
12,88215,88234,Fkh1
12,89130,89152,Fkh1
12,91502,91521,Fkh1
12,101539,101558,Fkh1
12,106947,106969,Fkh1
12,108021,108040,Fkh1
12,112896,112918,Fkh1
12,115153,115172,Fkh1
12,117141,117163,Fkh1
12,119312,119334,Fkh1
12,120944,120966,Fkh1
12,124564,124586,Fkh1
12,124622,124644,Fkh1
12,129757,129779,Fkh1
12,130106,130128,Fkh1
12,132105,132124,Fkh1
12,132687,132706,Fkh1
12,134635,134654,Fkh1
12,136379,136398,Fkh1
12,138679,138701,Fkh1
12,141022,141041,Fkh1
12,143748,143770,Fkh1
12,145561,145583,Fkh1
12,150504,150523,Fkh1
12,153097,153116,Fkh1
12,156564,156586,Fkh1
12,158685,158704,Fkh1
12,159534,159556,Fkh1
12,161337,161356,Fkh1
12,161349,161371,Fkh1
12,163222,163244,Fkh1
12,165420,165439,Fkh1
12,165913,165935,Fkh1
12,166032,166054,Fkh1
12,167215,167234,Fkh1
12,168889,168908,Fkh1
12,168970,168992,Fkh1
12,171281,171300,Fkh1
12,172622,172644,Fkh1
12,175261,175280,Fkh1
12,177973,177995,Fkh1
12,179431,179450,Fkh1
12,179507,179529,Fkh1
12,180761,180783,Fkh1
12,181134,181156,Fkh1
12,185994,186016,Fkh1
12,187411,187433,Fkh1
12,188141,188160,Fkh1
12,188845,188864,Fkh1
12,189505,189524,Fkh1
12,192814,192836,Fkh1
12,193548,193570,Fkh1
12,193923,193942,Fkh1
12,197246,197268,Fkh1
12,200148,200170,Fkh1
12,200907,200929,Fkh1
12,207766,207785,Fkh1
12,210355,210374,Fkh1
12,210597,210616,Fkh1
12,211419,211441,Fkh1
12,212604,212626,Fkh1
12,213812,213831,Fkh1
12,214388,214407,Fkh1
12,223265,223287,Fkh1
12,230156,230178,Fkh1
12,230452,230474,Fkh1
12,230594,230613,Fkh1
12,231103,231122,Fkh1
12,231244,231263,Fkh1
12,231585,231607,Fkh1
12,234768,234787,Fkh1
12,234824,234843,Fkh1
12,235868,235890,Fkh1
12,235961,235980,Fkh1
12,237837,237859,Fkh1
12,237843,237865,Fkh1
12,238667,238689,Fkh1
12,241105,241124,Fkh1
12,244647,244666,Fkh1
12,244853,244872,Fkh1
12,245283,245305,Fkh1
12,245702,245724,Fkh1
12,250216,250238,Fkh1
12,251061,251083,Fkh1
12,253357,253379,Fkh1
12,253501,253523,Fkh1
12,253644,253666,Fkh1
12,254071,254093,Fkh1
12,254149,254171,Fkh1
12,259129,259148,Fkh1
12,259633,259655,Fkh1
12,262652,262674,Fkh1
12,264284,264306,Fkh1
12,264700,264719,Fkh1
12,266031,266053,Fkh1
12,271585,271607,Fkh1
12,274826,274848,Fkh1
12,279543,279565,Fkh1
12,279879,279901,Fkh1
12,282041,282063,Fkh1
12,286902,286924,Fkh1
12,290069,290088,Fkh1
12,291387,291406,Fkh1
12,293034,293056,Fkh1
12,296095,296114,Fkh1
12,296264,296283,Fkh1
12,296521,296540,Fkh1
12,298676,298698,Fkh1
12,300102,300124,Fkh1
12,300861,300883,Fkh1
12,302742,302761,Fkh1
12,306371,306393,Fkh1
12,308410,308429,Fkh1
12,309521,309543,Fkh1
12,310265,310287,Fkh1
12,311136,311155,Fkh1
12,311413,311435,Fkh1
12,312640,312659,Fkh1
12,313834,313853,Fkh1
12,314986,315008,Fkh1
12,315680,315702,Fkh1
12,317229,317248,Fkh1
12,317796,317815,Fkh1
12,322385,322404,Fkh1
12,322636,322655,Fkh1
12,322926,322948,Fkh1
12,327962,327984,Fkh1
12,330557,330579,Fkh1
12,331451,331470,Fkh1
12,333969,333991,Fkh1
12,339363,339385,Fkh1
12,341028,341047,Fkh1
12,341590,341609,Fkh1
12,341906,341928,Fkh1
12,346618,346637,Fkh1
12,348602,348624,Fkh1
12,349907,349926,Fkh1
12,351458,351477,Fkh1
12,351508,351530,Fkh1
12,352242,352264,Fkh1
12,352245,352267,Fkh1
12,352794,352813,Fkh1
12,359181,359203,Fkh1
12,359603,359625,Fkh1
12,361686,361708,Fkh1
12,361803,361822,Fkh1
12,364118,364140,Fkh1
12,365302,365324,Fkh1
12,368762,368784,Fkh1
12,369400,369419,Fkh1
12,373247,373266,Fkh1
12,373593,373612,Fkh1
12,382057,382079,Fkh1
12,382702,382721,Fkh1
12,386390,386412,Fkh1
12,387226,387245,Fkh1
12,387651,387670,Fkh1
12,389278,389300,Fkh1
12,394105,394127,Fkh1
12,396213,396232,Fkh1
12,400431,400453,Fkh1
12,405149,405171,Fkh1
12,405518,405540,Fkh1
12,407028,407047,Fkh1
12,407163,407182,Fkh1
12,407850,407869,Fkh1
12,412831,412853,Fkh1
12,413776,413798,Fkh1
12,414138,414160,Fkh1
12,415548,415570,Fkh1
12,415553,415575,Fkh1
12,415756,415778,Fkh1
12,416238,416260,Fkh1
12,418833,418852,Fkh1
12,419647,419666,Fkh1
12,421445,421464,Fkh1
12,421720,421742,Fkh1
12,424481,424503,Fkh1
12,424946,424965,Fkh1
12,426641,426663,Fkh1
12,431588,431610,Fkh1
12,432037,432059,Fkh1
12,432848,432870,Fkh1
12,433103,433125,Fkh1
12,433628,433650,Fkh1
12,436606,436625,Fkh1
12,440070,440092,Fkh1
12,441134,441156,Fkh1
12,442208,442227,Fkh1
12,443187,443206,Fkh1
12,448380,448399,Fkh1
12,449410,449432,Fkh1
12,449521,449543,Fkh1
12,459077,459096,Fkh1
12,459303,459325,Fkh1
12,468214,468233,Fkh1
12,468440,468462,Fkh1
12,477314,477333,Fkh1
12,493746,493768,Fkh1
12,495333,495355,Fkh1
12,495667,495689,Fkh1
12,499470,499489,Fkh1
12,499485,499507,Fkh1
12,500826,500848,Fkh1
12,503521,503540,Fkh1
12,505045,505064,Fkh1
12,505559,505578,Fkh1
12,510945,510964,Fkh1
12,514478,514497,Fkh1
12,516645,516667,Fkh1
12,516824,516843,Fkh1
12,516958,516977,Fkh1
12,517220,517242,Fkh1
12,518785,518807,Fkh1
12,519428,519447,Fkh1
12,523047,523069,Fkh1
12,524238,524260,Fkh1
12,524587,524606,Fkh1
12,527058,527080,Fkh1
12,527337,527356,Fkh1
12,527970,527989,Fkh1
12,531644,531663,Fkh1
12,533291,533310,Fkh1
12,533800,533822,Fkh1
12,534333,534355,Fkh1
12,535164,535186,Fkh1
12,535266,535288,Fkh1
12,535416,535435,Fkh1
12,539903,539922,Fkh1
12,541586,541605,Fkh1
12,541935,541957,Fkh1
12,542529,542551,Fkh1
12,542813,542832,Fkh1
12,547931,547953,Fkh1
12,548402,548421,Fkh1
12,548812,548834,Fkh1
12,554134,554153,Fkh1
12,554455,554477,Fkh1
12,554525,554544,Fkh1
12,556185,556207,Fkh1
12,558711,558730,Fkh1
12,560592,560614,Fkh1
12,561841,561860,Fkh1
12,562385,562407,Fkh1
12,570654,570676,Fkh1
12,574104,574123,Fkh1
12,579459,579481,Fkh1
12,582176,582195,Fkh1
12,584226,584248,Fkh1
12,585266,585288,Fkh1
12,586405,586427,Fkh1
12,588035,588057,Fkh1
12,590711,590730,Fkh1
12,601288,601310,Fkh1
12,601847,601866,Fkh1
12,602672,602694,Fkh1
12,602675,602697,Fkh1
12,608380,608399,Fkh1
12,609695,609714,Fkh1
12,610587,610609,Fkh1
12,611248,611267,Fkh1
12,613717,613739,Fkh1
12,614554,614576,Fkh1
12,614600,614619,Fkh1
12,614908,614930,Fkh1
12,620410,620429,Fkh1
12,622848,622870,Fkh1
12,626664,626686,Fkh1
12,627154,627176,Fkh1
12,630715,630734,Fkh1
12,630808,630830,Fkh1
12,635691,635710,Fkh1
12,641415,641437,Fkh1
12,641584,641603,Fkh1
12,644280,644302,Fkh1
12,644811,644833,Fkh1
12,645051,645073,Fkh1
12,645799,645821,Fkh1
12,646282,646304,Fkh1
12,649328,649347,Fkh1
12,656792,656811,Fkh1
12,657014,657036,Fkh1
12,658110,658129,Fkh1
12,662285,662307,Fkh1
12,663037,663056,Fkh1
12,663858,663880,Fkh1
12,664104,664126,Fkh1
12,668900,668919,Fkh1
12,671556,671578,Fkh1
12,674021,674043,Fkh1
12,674263,674282,Fkh1
12,674356,674375,Fkh1
12,675483,675505,Fkh1
12,678974,678996,Fkh1
12,679351,679373,Fkh1
12,680048,680070,Fkh1
12,680049,680068,Fkh1
12,682317,682339,Fkh1
12,682497,682519,Fkh1
12,685610,685629,Fkh1
12,687301,687320,Fkh1
12,687691,687710,Fkh1
12,687711,687733,Fkh1
12,688018,688037,Fkh1
12,689049,689071,Fkh1
12,696902,696924,Fkh1
12,697067,697086,Fkh1
12,697435,697457,Fkh1
12,700748,700770,Fkh1
12,701311,701330,Fkh1
12,701897,701916,Fkh1
12,702582,702601,Fkh1
12,705245,705267,Fkh1
12,710868,710890,Fkh1
12,714448,714470,Fkh1
12,714627,714649,Fkh1
12,714974,714993,Fkh1
12,715599,715618,Fkh1
12,716830,716852,Fkh1
12,717090,717109,Fkh1
12,721955,721977,Fkh1
12,722166,722188,Fkh1
12,722544,722566,Fkh1
12,723318,723340,Fkh1
12,728195,728217,Fkh1
12,728381,728400,Fkh1
12,728429,728448,Fkh1
12,728912,728931,Fkh1
12,729114,729133,Fkh1
12,729940,729962,Fkh1
12,733641,733660,Fkh1
12,735136,735155,Fkh1
12,736922,736944,Fkh1
12,744884,744903,Fkh1
12,747879,747898,Fkh1
12,750222,750241,Fkh1
12,750504,750523,Fkh1
12,751667,751689,Fkh1
12,757395,757417,Fkh1
12,764565,764587,Fkh1
12,765653,765672,Fkh1
12,767710,767729,Fkh1
12,770176,770198,Fkh1
12,771545,771567,Fkh1
12,771753,771775,Fkh1
12,774113,774135,Fkh1
12,777460,777482,Fkh1
12,779512,779534,Fkh1
12,780973,780995,Fkh1
12,784028,784050,Fkh1
12,784289,784311,Fkh1
12,786360,786379,Fkh1
12,786487,786506,Fkh1
12,786758,786777,Fkh1
12,788350,788372,Fkh1
12,788564,788586,Fkh1
12,788789,788808,Fkh1
12,792667,792686,Fkh1
12,794646,794665,Fkh1
12,796014,796036,Fkh1
12,797307,797326,Fkh1
12,799002,799024,Fkh1
12,801017,801039,Fkh1
12,805982,806004,Fkh1
12,807857,807879,Fkh1
12,810163,810182,Fkh1
12,811138,811160,Fkh1
12,811752,811771,Fkh1
12,813050,813072,Fkh1
12,816138,816157,Fkh1
12,818968,818987,Fkh1
12,819967,819986,Fkh1
12,820613,820632,Fkh1
12,832101,832123,Fkh1
12,833782,833801,Fkh1
12,837724,837746,Fkh1
12,840396,840415,Fkh1
12,843218,843240,Fkh1
12,848910,848929,Fkh1
12,850052,850071,Fkh1
12,853506,853528,Fkh1
12,854887,854909,Fkh1
12,855513,855532,Fkh1
12,856174,856193,Fkh1
12,860519,860538,Fkh1
12,860521,860540,Fkh1
12,861484,861506,Fkh1
12,863964,863986,Fkh1
12,864408,864430,Fkh1
12,864451,864470,Fkh1
12,866862,866881,Fkh1
12,867325,867344,Fkh1
12,868108,868127,Fkh1
12,869216,869238,Fkh1
12,871376,871395,Fkh1
12,872694,872713,Fkh1
12,873302,873324,Fkh1
12,878046,878068,Fkh1
12,878122,878144,Fkh1
12,879818,879840,Fkh1
12,881868,881887,Fkh1
12,884861,884883,Fkh1
12,886647,886666,Fkh1
12,886971,886993,Fkh1
12,888163,888185,Fkh1
12,888193,888215,Fkh1
12,894126,894145,Fkh1
12,895606,895628,Fkh1
12,898826,898845,Fkh1
12,899739,899761,Fkh1
12,900968,900990,Fkh1
12,902509,902531,Fkh1
12,903617,903636,Fkh1
12,905425,905447,Fkh1
12,907814,907836,Fkh1
12,908095,908114,Fkh1
12,908721,908740,Fkh1
12,911433,911452,Fkh1
12,911730,911749,Fkh1
12,914378,914400,Fkh1
12,915486,915505,Fkh1
12,922902,922921,Fkh1
12,924191,924213,Fkh1
12,930086,930105,Fkh1
12,932417,932439,Fkh1
12,932698,932717,Fkh1
12,933666,933688,Fkh1
12,934525,934547,Fkh1
12,936620,936642,Fkh1
12,940901,940923,Fkh1
12,942884,942903,Fkh1
12,943215,943234,Fkh1
12,950491,950513,Fkh1
12,952612,952631,Fkh1
12,959585,959607,Fkh1
12,960173,960192,Fkh1
12,962397,962419,Fkh1
12,962403,962422,Fkh1
12,962945,962967,Fkh1
12,964042,964064,Fkh1
12,965442,965464,Fkh1
12,966441,966460,Fkh1
12,971629,971651,Fkh1
12,971653,971675,Fkh1
12,973311,973333,Fkh1
12,979658,979677,Fkh1
12,979989,980008,Fkh1
12,982685,982704,Fkh1
12,985712,985734,Fkh1
12,986555,986577,Fkh1
12,988338,988357,Fkh1
12,988507,988526,Fkh1
12,999648,999670,Fkh1
12,1007623,1007642,Fkh1
12,1007802,1007824,Fkh1
12,1008479,1008498,Fkh1
12,1009059,1009081,Fkh1
12,1012411,1012433,Fkh1
12,1013882,1013901,Fkh1
12,1013899,1013918,Fkh1
12,1019171,1019193,Fkh1
12,1019412,1019434,Fkh1
12,1019530,1019552,Fkh1
12,1021473,1021492,Fkh1
12,1022886,1022908,Fkh1
12,1023346,1023368,Fkh1
12,1024659,1024681,Fkh1
12,1024902,1024921,Fkh1
12,1024993,1025012,Fkh1
12,1030255,1030274,Fkh1
12,1031598,1031620,Fkh1
12,1031713,1031735,Fkh1
12,1031821,1031843,Fkh1
12,1031933,1031952,Fkh1
12,1033185,1033204,Fkh1
12,1035950,1035972,Fkh1
12,1037341,1037360,Fkh1
12,1039304,1039323,Fkh1
12,1041571,1041593,Fkh1
12,1046138,1046160,Fkh1
12,1050923,1050945,Fkh1
12,1051649,1051668,Fkh1
12,1052039,1052058,Fkh1
12,1052161,1052183,Fkh1
12,1053330,1053349,Fkh1
12,1053334,1053353,Fkh1
12,1053759,1053781,Fkh1
12,1054728,1054750,Fkh1
12,1055534,1055556,Fkh1
12,1057244,1057263,Fkh1
12,1058773,1058795,Fkh1
12,1059098,1059117,Fkh1
12,1060259,1060281,Fkh1
12,1061519,1061538,Fkh1
12,1064730,1064749,Fkh1
12,1065870,1065889,Fkh1
12,1071417,1071436,Fkh1
12,1072422,1072441,Fkh1
12,1078080,1078099,Fkh1
13,260,279,Fkh1
13,4751,4770,Fkh1
13,7353,7375,Fkh1
13,8502,8524,Fkh1
13,11682,11701,Fkh1
13,13808,13827,Fkh1
13,14319,14341,Fkh1
13,15040,15062,Fkh1
13,18259,18281,Fkh1
13,22303,22325,Fkh1
13,23731,23750,Fkh1
13,24918,24940,Fkh1
13,25819,25841,Fkh1
13,29989,30011,Fkh1
13,30345,30367,Fkh1
13,31410,31432,Fkh1
13,32299,32321,Fkh1
13,33243,33265,Fkh1
13,33398,33420,Fkh1
13,33725,33747,Fkh1
13,34044,34066,Fkh1
13,36817,36836,Fkh1
13,38205,38227,Fkh1
13,38791,38813,Fkh1
13,40035,40054,Fkh1
13,40981,41000,Fkh1
13,45170,45192,Fkh1
13,49030,49052,Fkh1
13,51490,51509,Fkh1
13,56403,56425,Fkh1
13,60526,60548,Fkh1
13,62400,62419,Fkh1
13,62499,62521,Fkh1
13,64652,64671,Fkh1
13,66147,66169,Fkh1
13,66747,66766,Fkh1
13,66823,66845,Fkh1
13,70029,70048,Fkh1
13,70609,70631,Fkh1
13,71891,71910,Fkh1
13,73647,73669,Fkh1
13,75436,75458,Fkh1
